MarID,XMeters,YMeters,FishID,XMetFish,YMetFish,TotalArea,WaterArea,AreaMinWat,TotalLic,TotalCrime,CFS1,CFS2,CFS1Neigh,CFS2Neigh
901692,403766.31,136191.44,323,403863.7065,136126.928,3026.4065535862,0,3026.4065535862,0,0,3,0,52,7
901693,403766.96,136325.34,323,403863.7065,136126.928,3158.80045768175,0,3158.80045768175,0,0,5,0,46,9
902638,403826.96,136106.49,323,403863.7065,136126.928,4838.1569439111,0,4838.1569439111,0,0,0,1,31,7
902639,403916.29,136138.31,323,403863.7065,136126.928,10095.815211092,0,10095.815211092,0,0,0,0,43,5
904163,403682.41,135917.67,323,403863.7065,136126.928,4744.66631084686,0,4744.66631084686,0,0,0,3,48,6
904164,403731.97,135982.39,323,403863.7065,136126.928,2622.86031531889,0,2622.86031531889,0,0,0,0,3,1
904432,403686.81,136016.87,323,403863.7065,136126.928,4571.87087195789,0,4571.87087195789,0,0,2,2,99,12
904433,403686.48,136104.81,323,403863.7065,136126.928,3691.08858767819,0,3691.08858767819,0,0,0,0,73,14
904943,403842.68,136191.62,323,403863.7065,136126.928,1868.3556542141,0,1868.3556542141,0,0,0,0,50,3
904944,403843.19,136325.34,323,403863.7065,136126.928,3154.17490662455,0,3154.17490662455,0,0,3,1,69,10
905952,403686.28,136258.42,323,403863.7065,136126.928,2968.88480613858,0,2968.88480613858,0,4,2,2,90,2
906216,403686.48,136191.42,323,403863.7065,136126.928,2328.23776665952,0,2328.23776665952,0,0,3,1,63,12
907203,403890.48,136188.53,323,403863.7065,136126.928,1467.31744899271,0,1467.31744899271,0,0,0,0,8,0
912999,403758.2103,135907.0546,323,403863.7065,136126.928,8738.21485437703,0,8738.21485437703,0,0,0,0,33,5
913000,404089.26,136319.66,323,403863.7065,136126.928,13417.9465273252,0,13417.9465273252,0,1,0,1,4,7
913024,403762.4718,135935.4509,323,403863.7065,136126.928,1015.70602173711,0,1015.70602173711,0,0,0,0,0,0
913192,404024.4,136278.42,323,403863.7065,136126.928,12996.749937143,0,12996.749937143,0,0,0,0,41,14
800262,404441.9301,136006.7614,324,404363.7065,136126.928,13084.7121586744,0,13084.7121586744,0,7,10,1,111,11
800597,404253.3905,136093.8765,324,404363.7065,136126.928,4507.61170088372,0,4507.61170088372,0,16,0,10,38,15
800701,404459.2439,136336.7067,324,404363.7065,136126.928,5949.05499683917,0,5949.05499683917,1,0,0,0,5,13
801479,404370.0247,136293.0831,324,404363.7065,136126.928,14955.9851076152,0,14955.9851076152,0,26,0,1,3,16
801740,404167.1703,135943.9028,324,404363.7065,136126.928,6480.03870629479,0,6480.03870629479,0,10,4,0,58,13
802243,404576.6106,135950.7853,324,404363.7065,136126.928,6665.05214569753,0,6665.05214569753,0,1,1,1,111,11
802275,404117.1516,136160.6803,324,404363.7065,136126.928,5415.97578627926,0,5415.97578627926,0,7,2,4,22,8
802705,404426.0568,136093.6393,324,404363.7065,136126.928,11481.6819123985,0,11481.6819123985,0,5,11,4,72,17
803661,404122.7553,136103.4545,324,404363.7065,136126.928,3911.4161874248,0,3911.4161874248,0,0,2,2,43,12
804070,404219.0486,136033.6902,324,404363.7065,136126.928,890.759628949194,0,890.759628949194,0,0,0,2,11,8
804138,404451.5671,136157.4821,324,404363.7065,136126.928,14584.9403126296,0,14584.9403126296,1,2,1,3,64,15
805375,404569.0267,136275.709,324,404363.7065,136126.928,11699.6018201962,0,11699.6018201962,0,0,1,2,3,8
807048,404523.2614,136328.6587,324,404363.7065,136126.928,13226.5744166642,0,13226.5744166642,0,20,0,0,8,12
807728,404186.6562,136126.6692,324,404363.7065,136126.928,3214.20646568105,0,3214.20646568105,0,4,1,3,21,18
808102,404441.9001,135894.7364,324,404363.7065,136126.928,15455.9515814971,0,15455.9515814971,0,2,3,2,93,6
808575,404284.6263,136147.6214,324,404363.7065,136126.928,1164.22571945664,0,1164.22571945664,0,0,0,1,65,13
808966,404576.576,136050.3045,324,404363.7065,136126.928,5533.73329737047,0,5533.73329737047,0,0,0,0,176,13
810204,404308.6276,136189.8493,324,404363.7065,136126.928,5095.86796431627,0,5095.86796431627,0,0,0,1,62,15
810407,404221.4646,135910.8387,324,404363.7065,136126.928,6812.27416799141,0,6812.27416799141,0,5,14,0,36,9
810805,404193.1537,136067.5767,324,404363.7065,136126.928,2653.03407018312,0,2653.03407018312,0,0,0,0,14,19
811751,404600.8999,136168.3774,324,404363.7065,136126.928,10070.7332810978,0,10070.7332810978,1,42,0,0,45,13
812050,404246.6807,136152.782,324,404363.7065,136126.928,2474.10672780067,0,2474.10672780067,0,0,7,2,7,22
813798,404257.1559,136006.9117,324,404363.7065,136126.928,3902.70290496739,0,3902.70290496739,0,1,2,4,45,18
814158,404306.9912,135950.7705,324,404363.7065,136126.928,6511.93502135216,0,6511.93502135216,0,0,1,1,99,8
815199,404181.5427,136184.0611,324,404363.7065,136126.928,5651.30063913011,0,5651.30063913011,0,0,2,0,7,13
900123,404148.0618,136198.0907,324,404363.7065,136126.928,8024.97667720771,0,8024.97667720771,0,0,2,2,5,5
900966,404307.07,136006.84,324,404363.7065,136126.928,8113.02175374029,0,8113.02175374029,0,0,7,1,98,25
900967,404576.79,136006.78,324,404363.7065,136126.928,5477.36962511325,0,5477.36962511325,0,0,11,2,63,5
901494,404228.23,136050.41,324,404363.7065,136126.928,1837.3577026345,0,1837.3577026345,0,0,3,0,5,16
901495,404278.71,136137.25,324,404363.7065,136126.928,3019.37873551692,0,3019.37873551692,1,1,2,5,76,18
903191,404290.53,136158,324,404363.7065,136126.928,2593.5782699332,0,2593.5782699332,0,0,2,2,59,8
903579,404209.7532,136017.0337,324,404363.7065,136126.928,4030.49219265487,0,4030.49219265487,0,2,2,4,57,10
905015,404508.89,136308.33,324,404363.7065,136126.928,5919.5161963378,0,5919.5161963378,0,6,1,0,3,6
905137,404410.3287,136366.2591,324,404363.7065,136126.928,10993.7110629062,0,10993.7110629062,0,5,1,9,3,4
905195,404158.34,136085.29,324,404363.7065,136126.928,3545.21003584563,0,3545.21003584563,0,1,7,0,23,13
905196,404214.63,136168.27,324,404363.7065,136126.928,3695.19093295508,0,3695.19093295508,0,4,0,0,10,10
905311,404307.23,135894.7,324,404363.7065,136126.928,6233.98150798199,0,6233.98150798199,0,0,2,0,34,3
905312,404576.57,135894.79,324,404363.7065,136126.928,5051.88406123831,0,5051.88406123831,0,0,4,2,21,4
906057,404326.74,136221.69,324,404363.7065,136126.928,10939.0907190249,0,10939.0907190249,1,0,0,4,3,5
907168,404576.66,136093.83,324,404363.7065,136126.928,7994.65024636758,0,7994.65024636758,0,2,4,3,85,7
801975,405082.6553,136006.76,325,404863.7065,136126.928,12749.7776452335,0,12749.7776452335,0,6,8,0,17,3
802063,405049.588,136086.4458,325,404863.7065,136126.928,7570.97684557821,0,7570.97684557821,0,0,4,0,55,5
802714,404692.0062,136093.5951,325,404863.7065,136126.928,9952.56288948644,0,9952.56288948644,0,3,8,0,58,10
807271,404896.5894,136155.4166,325,404863.7065,136126.928,10525.5842394381,0,10525.5842394381,0,4,0,0,45,8
807859,404717.5558,136203.4147,325,404863.7065,136126.928,21285.8004716266,0,21285.8004716266,0,2,1,0,57,10
810275,404978.6574,136174.7819,325,404863.7065,136126.928,6011.51290658963,0,6011.51290658963,0,0,2,0,37,4
811325,404978.6418,136064.8548,325,404863.7065,136126.928,7066.34918614556,0,7066.34918614556,0,7,3,1,19,2
812133,404978.9431,136265.6701,325,404863.7065,136126.928,7077.46885380421,0,7077.46885380421,0,0,0,2,48,10
812468,404775.8713,136049.8918,325,404863.7065,136126.928,5760.50865307989,0,5760.50865307989,0,0,0,0,49,4
812765,404979.1166,136342.5401,325,404863.7065,136126.928,8950.32950294678,0,8950.32950294678,0,0,0,1,44,14
813076,404978.6795,135951.6851,325,404863.7065,136126.928,7137.37688213045,0,7137.37688213045,0,1,0,1,25,3
813458,404809.0496,136134.5502,325,404863.7065,136126.928,4759.54811411864,0,4759.54811411864,0,0,0,0,47,3
813793,404662.5219,136006.7923,325,404863.7065,136126.928,9317.12294346041,0,9317.12294346041,0,0,12,3,84,7
813873,404614.4753,135894.8785,325,404863.7065,136126.928,10078.0119227362,0,10078.0119227362,0,0,6,1,53,10
813899,404893.2619,135894.6645,325,404863.7065,136126.928,12007.0885329562,0,12007.0885329562,0,5,3,3,15,4
814235,404809.9701,135948.2009,325,404863.7065,136126.928,10015.6674559037,0,10015.6674559037,0,0,1,0,30,7
900256,404748.25,136007.49,325,404863.7065,136126.928,7600.74167930692,0,7600.74167930692,0,0,1,3,60,4
903519,404809.82,135894.6,325,404863.7065,136126.928,7923.24897193228,0,7923.24897193228,0,0,0,0,48,11
905237,404629.12,136243.01,325,404863.7065,136126.928,19189.8667988135,0,19189.8667988135,0,0,0,5,14,5
905238,404811.29,136178.22,325,404863.7065,136126.928,14438.8534357622,0,14438.8534357622,0,0,0,2,9,6
906067,404978.64,136123.04,325,404863.7065,136126.928,5063.45618240678,0,5063.45618240678,0,0,1,1,35,1
906068,404978.85,136226.52,325,404863.7065,136126.928,6570.06587198068,0,6570.06587198068,0,3,5,1,53,8
906447,404979.13,136304.82,325,404863.7065,136126.928,7937.13944172353,0,7937.13944172353,0,0,0,3,68,17
907340,404978.89,136006.67,325,404863.7065,136126.928,8172.67746367577,0,8172.67746367577,0,0,0,0,60,6
907365,404806.75,136090.96,325,404863.7065,136126.928,7750.6397667677,0,7750.6397667677,0,0,2,1,50,1
907531,404976.1205,135897.4233,325,404863.7065,136126.928,15340.025408474,0,15340.025408474,0,0,2,0,26,5
800275,405126.7116,136202.1835,326,405363.7065,136126.928,9148.56006799105,0,9148.56006799105,0,2,7,2,57,5
801247,405126.8035,136279.8171,326,405363.7065,136126.928,11237.6977727511,0,11237.6977727511,0,3,14,4,75,16
801314,405399.8236,135932.6522,326,405363.7065,136126.928,5809.99423674621,0,5809.99423674621,0,1,3,0,15,19
801714,405399.8738,136124.1606,326,405363.7065,136126.928,2250.1255707524,0,2250.1255707524,0,0,0,0,14,1
802703,405152.1152,136032.7971,326,405363.7065,136126.928,3145.67140118914,0,3145.67140118914,0,0,0,0,13,2
803016,405274.5622,136049.0197,326,405363.7065,136126.928,3661.58815794833,0,3661.58815794833,0,0,3,1,14,1
803036,405399.5887,136048.8156,326,405363.7065,136126.928,3153.20154409955,0,3153.20154409955,0,0,0,0,11,5
803341,405137.515,136154.1069,326,405363.7065,136126.928,4185.23368636029,0,4185.23368636029,0,0,1,0,33,3
804030,405274.7048,136294.66,326,405363.7065,136126.928,4311.1334806286,0,4311.1334806286,0,0,3,0,47,12
804304,405442.1832,136150.7051,326,405363.7065,136126.928,3116.90931302873,0,3116.90931302873,0,0,1,0,35,9
804609,405126.8948,136356.8438,326,405363.7065,136126.928,11471.1323077804,0,11471.1323077804,0,2,9,8,67,10
804768,405336.5404,136322.5291,326,405363.7065,136126.928,5438.1026619459,0,5438.1026619459,0,2,6,8,64,0
805000,405274.541,136134.45,326,405363.7065,136126.928,3579.05197542255,0,3579.05197542255,0,0,4,0,29,12
805377,405565.4802,136068.4549,326,405363.7065,136126.928,4533.83079308622,0,4533.83079308622,0,2,0,0,52,15
805400,405336.8801,136007.0631,326,405363.7065,136126.928,4806.50599545063,0,4806.50599545063,0,1,0,0,16,4
805450,405607.5796,136007.0192,326,405363.7065,136126.928,3652.59189072115,0,3652.59189072115,0,0,7,2,65,14
806349,405441.3302,136006.7764,326,405363.7065,136126.928,3467.78112990327,0,3467.78112990327,0,0,2,0,29,6
806382,405274.6488,136217.105,326,405363.7065,136126.928,4870.70585964776,0,4870.70585964776,0,0,0,0,28,10
808293,405183.4243,136131.0517,326,405363.7065,136126.928,4744.49799922727,0,4744.49799922727,0,0,5,4,18,10
808487,405483.3656,136075.2455,326,405363.7065,136126.928,5135.23231140578,0,5135.23231140578,0,4,1,3,28,3
808574,405399.9017,136352.6993,326,405363.7065,136126.928,4185.27781038668,0,4185.27781038668,0,2,5,0,101,15
809020,405525.6572,136137.0186,326,405363.7065,136126.928,4697.43394634732,0,4697.43394634732,0,1,1,0,94,12
809060,405462.2342,136225.4644,326,405363.7065,136126.928,9096.89787364119,0,9096.89787364119,0,0,18,4,70,4
809434,405524.0565,136291.8598,326,405363.7065,136126.928,11173.347840625,0,11173.347840625,0,2,10,3,128,12
809435,405144.1434,136094.293,326,405363.7065,136126.928,4054.83017617652,0,4054.83017617652,0,2,1,1,24,5
809727,405274.7659,136373.4251,326,405363.7065,136126.928,4499.63597806845,0,4499.63597806845,0,2,1,0,53,16
810981,405274.1876,135986.8452,326,405363.7065,136126.928,1163.28154778024,0,1163.28154778024,0,5,1,0,3,0
811509,405524.3693,136006.6619,326,405363.7065,136126.928,3737.24206647365,0,3737.24206647365,0,0,0,0,58,17
813141,405524.7244,136373.0087,326,405363.7065,136126.928,9760.98838433466,0,9760.98838433466,0,7,5,4,131,12
813794,405483.4531,135909.8152,326,405363.7065,136126.928,7811.94116505978,0,7811.94116505978,0,3,8,1,53,15
814259,405327.9511,135921.9266,326,405363.7065,136126.928,10185.5105939561,0,10185.5105939561,1,27,1,2,7,7
814357,405565.6283,135913.9452,326,405363.7065,136126.928,7315.83332906016,0,7315.83332906016,0,3,8,3,80,15
814409,405337.3378,136168.0007,326,405363.7065,136126.928,6317.39599264599,0,6317.39599264599,0,0,0,0,37,16
814535,405608.3549,136123.4837,326,405363.7065,136126.928,3029.41919234923,0,3029.41919234923,0,0,5,0,29,2
815321,405229.6978,135992.4992,326,405363.7065,136126.928,7850.84090150717,0,7850.84090150717,0,3,1,0,8,3
815386,405337.1637,136090.6046,326,405363.7065,136126.928,4517.29486317392,0,4517.29486317392,0,0,2,0,26,2
900435,405399.7475,136090.7811,326,405363.7065,136126.928,2780.17355093822,0,2780.17355093822,0,4,0,1,10,3
900436,405400,136157.54,326,405363.7065,136126.928,4033.84018288083,0,4033.84018288083,0,0,1,0,46,4
902716,405120.34,136049.46,326,405363.7065,136126.928,3012.39944686852,0,3012.39944686852,0,7,0,0,26,1
902717,405183.93,136016.21,326,405363.7065,136126.928,6819.52400607328,0,6819.52400607328,0,0,0,1,37,7
902983,405274.33,136007.2,326,405363.7065,136126.928,1798.52018413386,0,1798.52018413386,0,1,0,0,5,1
902984,405274.58,136090.84,326,405363.7065,136126.928,3643.7633470571,0,3643.7633470571,0,0,5,0,21,6
903170,405565.51,136006.72,326,405363.7065,136126.928,3217.68449093956,0,3217.68449093956,0,2,8,9,30,5
903214,405399.43,136006.85,326,405363.7065,136126.928,3036.65391840965,0,3036.65391840965,0,0,0,1,8,0
903289,405166.86,136139.69,326,405363.7065,136126.928,2332.80868059321,0,2332.80868059321,0,0,1,0,31,15
903560,405274.7,136256.15,326,405363.7065,136126.928,5427.88290832836,0,5427.88290832836,0,0,2,0,87,14
903561,405274.74,136333.17,326,405363.7065,136126.928,4233.21387653771,0,4233.21387653771,0,1,1,0,92,20
904099,405274.61,136178.06,326,405363.7065,136126.928,3683.20906001663,0,3683.20906001663,0,1,2,8,20,4
904815,405483.23,136006.62,326,405363.7065,136126.928,3437.14295190803,0,3437.14295190803,0,0,2,1,17,4
906264,405274.16,135966.49,326,405363.7065,136126.928,7789.5878629902,0,7789.5878629902,0,1,1,0,5,3
907128,405398.41,136312.19,326,405363.7065,136126.928,7373.06318336887,0,7373.06318336887,0,1,4,0,111,15
907317,405566.94,136130.12,326,405363.7065,136126.928,4261.46759323537,0,4261.46759323537,0,3,6,1,91,5
907463,405484.36,136143.83,326,405363.7065,136126.928,3429.920994423,0,3429.920994423,0,1,2,1,37,7
800609,406020.6683,135884.0159,327,405863.7065,136126.928,3578.70309020431,0,3578.70309020431,0,0,0,0,56,11
800657,405649.603,136061.8552,327,405863.7065,136126.928,4387.2294624832,0,4387.2294624832,0,2,0,0,48,6
801525,405777.77,136006.6608,327,405863.7065,136126.928,3521.00712481245,0,3521.00712481245,0,0,0,1,73,15
801986,405735.1301,136180.9551,327,405863.7065,136126.928,6256.20836917676,0,6256.20836917676,0,0,7,1,75,7
802172,405943.479,136037.0381,327,405863.7065,136126.928,1894.10913860928,0,1894.10913860928,0,0,0,3,12,12
803436,405820.479,136128.1099,327,405863.7065,136126.928,3804.25237937035,0,3804.25237937035,0,0,1,0,30,6
803512,406099.1148,136006.4805,327,405863.7065,136126.928,1698.92388813529,0,1698.92388813529,0,0,0,0,34,2
803513,405734.47,135922.2047,327,405863.7065,136126.928,6748.44651533409,0,6748.44651533409,0,0,2,3,73,9
803889,405868.3278,135884.7999,327,405863.7065,136126.928,2884.78658924632,0,2884.78658924632,0,0,0,0,14,6
804303,405945.0003,135884.7151,327,405863.7065,136126.928,1627.59356535516,0,1627.59356535516,0,1,0,1,16,3
804548,405649.8007,136156.025,327,405863.7065,136126.928,3108.10699235999,0,3108.10699235999,0,0,5,0,39,6
804695,406102.081,136040.6949,327,405863.7065,136126.928,2096.26975647661,0,2096.26975647661,0,0,2,0,3,0
804822,405879.4453,136006.6353,327,405863.7065,136126.928,4391.6488615293,0,4391.6488615293,0,0,1,6,29,9
805366,405692.43,136006.9653,327,405863.7065,136126.928,3898.94606459317,0,3898.94606459317,0,1,2,0,90,13
805434,406020.9166,136006.6059,327,405863.7065,136126.928,3000.00457472736,0,3000.00457472736,0,0,7,0,34,4
805870,405769.3276,136332.883,327,405863.7065,136126.928,4298.17588720621,0,4298.17588720621,0,2,1,2,52,4
806130,405820.5419,136205.4801,327,405863.7065,136126.928,6547.34889341289,0,6547.34889341289,0,5,0,0,27,5
806547,405820.6909,136284.095,327,405863.7065,136126.928,7208.76555121855,0,7208.76555121855,0,1,4,0,28,6
808013,405735.1605,136257.6056,327,405863.7065,136126.928,6235.58047821799,0,6235.58047821799,0,2,3,1,64,7
808959,405649.4469,135917.881,327,405863.7065,136126.928,7080.69960985984,0,7080.69960985984,0,1,11,2,79,13
809013,405926.5927,135945.8011,327,405863.7065,136126.928,4019.30062389006,0,4019.30062389006,0,0,3,1,22,10
809260,405735.0969,136103.1138,327,405863.7065,136126.928,6901.50487480182,0,6901.50487480182,0,4,3,4,67,9
809280,405649.6781,136311.8802,327,405863.7065,136126.928,4013.742736042,0,4013.742736042,0,0,0,1,120,12
809981,405973.7368,135945.5998,327,405863.7065,136126.928,3839.17986810048,0,3839.17986810048,0,1,2,1,45,6
810019,406068.0445,136025.5971,327,405863.7065,136126.928,889.789639213768,0,889.789639213768,0,0,1,0,15,1
810514,405820.3622,136047.755,327,405863.7065,136126.928,3095.86875279486,0,3095.86875279486,0,0,1,3,20,13
812618,405683.9224,136346.8194,327,405863.7065,136126.928,2231.25134748516,0,2231.25134748516,0,0,9,2,29,5
812795,406071.0429,136119.0139,327,405863.7065,136126.928,7553.96131002402,0,7553.96131002402,0,9,0,0,4,2
812973,405884.9389,136078.8809,327,405863.7065,136126.928,7060.54388978892,0,7060.54388978892,0,0,0,1,23,14
813200,405956.195,136006.4691,327,405863.7065,136126.928,897.744778343814,0,897.744778343814,0,5,1,2,17,6
813756,405649.7548,136233.165,327,405863.7065,136126.928,4652.49659338896,0,4652.49659338896,0,1,10,1,104,8
814455,406068.0465,135945.2195,327,405863.7065,136126.928,5435.73883900725,0,5435.73883900725,0,2,7,1,33,3
814508,405820.1743,135945.4452,327,405863.7065,136126.928,5137.60331295418,0,5137.60331295418,0,1,5,0,28,12
814760,406008.6955,136055.624,327,405863.7065,136126.928,4620.57388329274,0,4620.57388329274,0,0,0,0,17,6
901611,406073.63,136193.1,327,405863.7065,136126.928,17693.3580972938,0,17693.3580972938,0,1,0,0,17,6
901621,405820.34,136088.87,327,405863.7065,136126.928,3090.19350880237,0,3090.19350880237,0,0,1,0,31,8
901622,405820.53,136167.35,327,405863.7065,136126.928,5275.39905860926,0,5275.39905860926,0,0,3,0,23,4
903171,405649.65,136006.8,327,405863.7065,136126.928,3059.69368300135,0,3059.69368300135,0,0,2,0,40,4
903693,405820.64,136324.58,327,405863.7065,136126.928,6923.62650832563,0,6923.62650832563,0,0,3,0,28,2
903739,405916.46,135884.72,327,405863.7065,136126.928,1666.78763178147,0,1666.78763178147,0,0,0,0,3,3
903740,405973.54,135884.62,327,405863.7065,136126.928,1962.27294682622,0,1962.27294682622,0,0,0,0,13,2
903750,405649.78,136116.91,327,405863.7065,136126.928,3061.28542855289,0,3061.28542855289,0,0,1,0,28,4
903751,405649.83,136195.14,327,405863.7065,136126.928,4253.90050355603,0,4253.90050355603,0,1,3,1,57,3
904401,405973.83,136006.58,327,405863.7065,136126.928,1874.09171261245,0,1874.09171261245,0,0,0,1,23,6
904402,406068,136006.26,327,405863.7065,136126.928,1577.95683036258,0,1577.95683036258,0,0,0,1,40,1
904737,405820.6,136243.61,327,405863.7065,136126.928,6888.22540197117,0,6888.22540197117,0,0,0,1,26,1
905008,405820.2,135884.25,327,405863.7065,136126.928,2670.176573699,0,2670.176573699,0,2,0,0,36,3
905799,405649.65,136271.19,327,405863.7065,136126.928,4268.08569628268,0,4268.08569628268,0,0,6,1,86,6
905800,405649.85,136352.57,327,405863.7065,136126.928,3305.97905739429,0,3305.97905739429,0,1,1,1,41,7
905964,406068.39,136044.93,327,405863.7065,136126.928,2200.87526815677,0,2200.87526815677,0,0,0,0,16,0
906124,405820.33,136006.64,327,405863.7065,136126.928,2601.08033480663,0,2601.08033480663,0,0,0,1,16,10
906629,405938.56,136006.55,327,405863.7065,136126.928,1794.98941849427,0,1794.98941849427,0,0,3,0,10,12
906827,405949.26,136067.37,327,405863.7065,136126.928,7681.04876669637,0,7681.04876669637,0,1,0,2,11,4
907049,405735.21,136006.75,327,405863.7065,136126.928,3859.03836280106,0,3859.03836280106,0,0,3,4,45,8
907052,406067.8,135884.18,327,405863.7065,136126.928,4044.58373253543,0,4044.58373253543,0,0,10,0,32,11
907380,405718.03,136341.28,327,405863.7065,136126.928,3492.00091617473,0,3492.00091617473,0,0,5,0,38,9
800828,406287.3852,136306.1336,328,406363.7065,136126.928,3053.47199815004,0,3053.47199815004,0,2,0,0,8,2
801773,406249.4832,135945.5863,328,406363.7065,136126.928,6354.21265098229,0,6354.21265098229,0,5,4,3,32,12
802084,406415.6525,135937.6442,328,406363.7065,136126.928,5815.28378797791,0,5815.28378797791,0,1,2,4,41,10
802245,406366.7435,136099.3651,328,406363.7065,136126.928,8021.99134731652,0,8021.99134731652,0,2,4,2,48,9
802429,406525.3686,136331.6747,328,406363.7065,136126.928,2774.00558851411,0,2774.00558851411,0,2,3,1,6,0
802762,406339.6182,136004.4139,328,406363.7065,136126.928,8605.03707965104,0,8605.03707965104,0,1,5,0,81,21
802765,406152.1223,136119.8102,328,406363.7065,136126.928,7981.00889057973,0,7981.00889057973,0,10,1,0,16,3
804049,406262.8882,136060.333,328,406363.7065,136126.928,5415.19831968817,0,5415.19831968817,0,7,2,2,48,4
804337,406512.2609,135976.3879,328,406363.7065,136126.928,9577.85124846619,0,9577.85124846619,0,3,4,2,67,9
804424,406290.7696,136159.1952,328,406363.7065,136126.928,5372.42312637425,0,5372.42312637425,0,0,9,2,34,5
804874,406392.3672,136190.5362,328,406363.7065,136126.928,7834.47805091836,0,7834.47805091836,0,1,0,2,47,7
804879,406550.7601,135883.7244,328,406363.7065,136126.928,11783.8053166711,0,11783.8053166711,0,6,8,0,100,19
805298,406443.9163,136373.0842,328,406363.7065,136126.928,7664.74316758993,0,7664.74316758993,0,2,2,0,31,7
805555,406190.1102,136006.0734,328,406363.7065,136126.928,3749.65859378965,0,3749.65859378965,0,0,0,0,32,5
805996,406194.7741,136025.3071,328,406363.7065,136126.928,3486.73090621976,0,3486.73090621976,0,1,0,0,17,3
806333,406158.6549,135884.4821,328,406363.7065,136126.928,9565.49624378974,0,9565.49624378974,0,0,0,1,79,17
807060,406249.2352,136334.0152,328,406363.7065,136126.928,1473.17288199623,0,1473.17288199623,0,0,0,0,3,1
807473,406139.0989,136306.7866,328,406363.7065,136126.928,15970.12320343,0,15970.12320343,0,42,2,1,6,2
807563,406418.2991,136281.5761,328,406363.7065,136126.928,7845.65194206333,0,7845.65194206333,0,1,3,3,17,4
807621,406441.9837,136037.4211,328,406363.7065,136126.928,5075.31060070016,0,5075.31060070016,0,0,0,1,62,5
808957,406341.8489,136340.9327,328,406363.7065,136126.928,4342.30066062505,0,4342.30066062505,0,1,3,2,16,4
808964,406512.5401,136285.4263,328,406363.7065,136126.928,1977.92741100448,0,1977.92741100448,0,0,2,0,10,3
809545,406316.4375,136250.1908,328,406363.7065,136126.928,4189.94711264127,0,4189.94711264127,0,0,1,0,15,5
809953,406332.3647,135883.9476,328,406363.7065,136126.928,8457.93356469699,0,8457.93356469699,0,3,5,8,76,14
810331,406224.8818,136245.1432,328,406363.7065,136126.928,6728.23636404854,0,6728.23636404854,0,0,0,0,20,3
811673,406577.0346,136220.6771,328,406363.7065,136126.928,9788.95349972362,0,9788.95349972362,0,11,2,0,18,1
812275,406495.9236,136227.8887,328,406363.7065,136126.928,3689.41224357831,0,3689.41224357831,0,0,0,0,12,5
812425,406132.8587,136021.0193,328,406363.7065,136126.928,714.369412941419,0,714.369412941419,0,0,0,0,9,0
812543,406468.2184,136130.577,328,406363.7065,136126.928,6466.15929198996,0,6466.15929198996,0,1,0,0,43,7
814587,406482.8794,136182.4602,328,406363.7065,136126.928,750.763989104912,0,750.763989104912,0,0,0,0,5,2
815269,406120.9381,136198.8645,328,406363.7065,136126.928,4782.10604167149,0,4782.10604167149,0,1,0,0,3,1
900430,406252.57,136350.4,328,406363.7065,136126.928,3531.66012686902,0,3531.66012686902,0,0,1,0,9,4
900474,406249.51,135884.29,328,406363.7065,136126.928,5106.69109370045,0,5106.69109370045,0,0,3,2,29,12
900475,406249.98,136006.87,328,406363.7065,136126.928,4091.22326003275,0,4091.22326003275,0,0,4,1,41,5
902497,406415.22,135883.99,328,406363.7065,136126.928,5991.14700459762,0,5991.14700459762,0,0,0,0,64,15
902498,406428.14,135989.73,328,406363.7065,136126.928,4541.15761308488,0,4541.15761308488,0,1,1,0,43,7
902745,406518.07,136304.04,328,406363.7065,136126.928,2803.37029587,0,2803.37029587,0,0,0,0,28,4
902746,406533.03,136359.21,328,406363.7065,136126.928,9607.91106782875,546.303594097009,9061.60747373174,0,0,0,0,16,1
903878,406277.86,136113.33,328,406363.7065,136126.928,5625.80045250927,0,5625.80045250927,0,0,2,1,42,6
903879,406303.68,136205.06,328,406363.7065,136126.928,4270.76480851654,0,4270.76480851654,0,0,1,0,18,4
904608,406245.77,136317.65,328,406363.7065,136126.928,3281.08905857256,0,3281.08905857256,0,1,0,0,2,1
904648,406168.31,136204.08,328,406363.7065,136126.928,6184.10897810145,0,6184.10897810145,0,0,0,0,22,4
905152,406455.59,136085.18,328,406363.7065,136126.928,6060.47690811056,0,6060.47690811056,0,0,4,1,48,7
905662,406507.29,136266.73,328,406363.7065,136126.928,2602.63127688747,0,2602.63127688747,0,2,0,0,12,3
905854,406329.13,136295.34,328,406363.7065,136126.928,3157.98691931756,0,3157.98691931756,0,1,1,0,12,5
906222,406481.04,136175.92,328,406363.7065,136126.928,3296.55260438696,0,3296.55260438696,0,0,0,0,10,2
906370,406484.72,136189,328,406363.7065,136126.928,2447.93518828345,0,2447.93518828345,0,1,0,0,5,2
906501,406130.23,136006.43,328,406363.7065,136126.928,2938.77962000838,0,2938.77962000838,0,0,0,0,30,2
906502,406135.64,136035.58,328,406363.7065,136126.928,2382.70150546225,0,2382.70150546225,0,0,0,0,4,0
907093,406596.43,135963.32,328,406363.7065,136126.928,6339.42085526721,0,6339.42085526721,0,0,11,1,51,6
800708,406908.4523,136244.3433,329,406863.7065,136126.928,5972.11490171365,229.714655760579,5742.40024595307,0,4,12,0,103,3
